ANO;CODIGO_UPL;NOMBRE_UPL;SEXO;EDAD;ORDEN_MCV;CURSODEVIDA;ORDEN_GRUPO_EDAD;GRUPOEDAD;POBLACION
2015;19;Tunjuelito;Hombres;12;3;Adolescencia;3;10 a 14;1325
2015;19;Tunjuelito;Hombres;13;3;Adolescencia;3;10 a 14;1347
2015;19;Tunjuelito;Hombres;14;3;Adolescencia;3;10 a 14;1383
2015;19;Tunjuelito;Hombres;15;3;Adolescencia;4;15 a 19;1438
2015;19;Tunjuelito;Hombres;16;3;Adolescencia;4;15 a 19;1478
2015;19;Tunjuelito;Hombres;17;3;Adolescencia;4;15 a 19;1604
2015;19;Tunjuelito;Hombres;18;4;Juventud;4;15 a 19;1613
2015;19;Tunjuelito;Hombres;19;4;Juventud;4;15 a 19;1694
2015;19;Tunjuelito;Hombres;20;4;Juventud;5;20 a 24;1695
2015;19;Tunjuelito;Hombres;21;4;Juventud;5;20 a 24;1690
2015;19;Tunjuelito;Hombres;22;4;Juventud;5;20 a 24;1682
2015;19;Tunjuelito;Hombres;23;4;Juventud;5;20 a 24;1677
2015;19;Tunjuelito;Hombres;24;4;Juventud;5;20 a 24;1713
2015;19;Tunjuelito;Hombres;25;4;Juventud;6;25 a 29;1589
2015;19;Tunjuelito;Hombres;26;4;Juventud;6;25 a 29;1603
2015;19;Tunjuelito;Hombres;27;4;Juventud;6;25 a 29;1543
2015;19;Tunjuelito;Hombres;28;4;Juventud;6;25 a 29;1523
2015;19;Tunjuelito;Hombres;29;5;Adultez;6;25 a 29;1488
2015;19;Tunjuelito;Hombres;30;5;Adultez;7;30 a 34;1452
2015;19;Tunjuelito;Hombres;31;5;Adultez;7;30 a 34;1473
2015;19;Tunjuelito;Hombres;32;5;Adultez;7;30 a 34;1427
2015;19;Tunjuelito;Hombres;33;5;Adultez;7;30 a 34;1391
2015;19;Tunjuelito;Hombres;34;5;Adultez;7;30 a 34;1369
2015;19;Tunjuelito;Hombres;35;5;Adultez;8;35 a 39;1336
2015;19;Tunjuelito;Hombres;36;5;Adultez;8;35 a 39;1256
2015;19;Tunjuelito;Hombres;37;5;Adultez;8;35 a 39;1209
2015;19;Tunjuelito;Hombres;38;5;Adultez;8;35 a 39;1160
2015;19;Tunjuelito;Hombres;39;5;Adultez;8;35 a 39;1140
2015;19;Tunjuelito;Hombres;40;5;Adultez;9;40 a 44;1073
2015;19;Tunjuelito;Hombres;41;5;Adultez;9;40 a 44;1044
2015;19;Tunjuelito;Hombres;42;5;Adultez;9;40 a 44;1020
2015;19;Tunjuelito;Hombres;43;5;Adultez;9;40 a 44;993
2015;19;Tunjuelito;Hombres;44;5;Adultez;9;40 a 44;969
2015;19;Tunjuelito;Hombres;45;5;Adultez;10;45 a 49;991
2015;19;Tunjuelito;Hombres;46;5;Adultez;10;45 a 49;994
2015;19;Tunjuelito;Hombres;47;5;Adultez;10;45 a 49;999
2015;19;Tunjuelito;Hombres;48;5;Adultez;10;45 a 49;1001
2015;19;Tunjuelito;Hombres;49;5;Adultez;10;45 a 49;962
2015;19;Tunjuelito;Hombres;50;5;Adultez;11;50 a 54;995
2015;19;Tunjuelito;Hombres;51;5;Adultez;11;50 a 54;949
2015;19;Tunjuelito;Hombres;52;5;Adultez;11;50 a 54;945
2015;19;Tunjuelito;Hombres;53;5;Adultez;11;50 a 54;936
2015;19;Tunjuelito;Hombres;54;5;Adultez;11;50 a 54;908
2015;19;Tunjuelito;Hombres;55;5;Adultez;12;55 a 59;860
2015;19;Tunjuelito;Hombres;56;5;Adultez;12;55 a 59;801
2015;19;Tunjuelito;Hombres;57;5;Adultez;12;55 a 59;764
2015;19;Tunjuelito;Hombres;58;5;Adultez;12;55 a 59;752
2015;19;Tunjuelito;Hombres;59;5;Adultez;12;55 a 59;713
2015;19;Tunjuelito;Hombres;60;6;Vejez;13;60 a 64;649
2015;19;Tunjuelito;Hombres;61;6;Vejez;13;60 a 64;602
2015;19;Tunjuelito;Hombres;62;6;Vejez;13;60 a 64;564
2015;19;Tunjuelito;Hombres;63;6;Vejez;13;60 a 64;544
2015;19;Tunjuelito;Hombres;64;6;Vejez;13;60 a 64;520
2015;19;Tunjuelito;Hombres;65;6;Vejez;14;65 a 69;477
2015;19;Tunjuelito;Hombres;66;6;Vejez;14;65 a 69;448
2015;19;Tunjuelito;Hombres;67;6;Vejez;14;65 a 69;421
2015;19;Tunjuelito;Hombres;68;6;Vejez;14;65 a 69;388
2015;19;Tunjuelito;Hombres;69;6;Vejez;14;65 a 69;366
2015;19;Tunjuelito;Hombres;70;6;Vejez;15;70 a 74;348
2015;19;Tunjuelito;Hombres;71;6;Vejez;15;70 a 74;327
2015;19;Tunjuelito;Hombres;72;6;Vejez;15;70 a 74;289
2015;19;Tunjuelito;Hombres;73;6;Vejez;15;70 a 74;255
2015;19;Tunjuelito;Hombres;74;6;Vejez;15;70 a 74;248
2015;19;Tunjuelito;Hombres;75;6;Vejez;16;75 a 79;222
2015;19;Tunjuelito;Hombres;76;6;Vejez;16;75 a 79;203
2015;19;Tunjuelito;Hombres;77;6;Vejez;16;75 a 79;184
2015;19;Tunjuelito;Hombres;78;6;Vejez;16;75 a 79;170
2015;19;Tunjuelito;Hombres;79;6;Vejez;16;75 a 79;152
2015;19;Tunjuelito;Hombres;80;6;Vejez;17;80 a 84;142
2015;19;Tunjuelito;Hombres;81;6;Vejez;17;80 a 84;139
2015;19;Tunjuelito;Hombres;82;6;Vejez;17;80 a 84;126
2015;19;Tunjuelito;Hombres;83;6;Vejez;17;80 a 84;111
2015;19;Tunjuelito;Hombres;84;6;Vejez;17;80 a 84;99
2015;19;Tunjuelito;Hombres;85;6;Vejez;18;85 o más;569
2015;19;Tunjuelito;Mujeres;0;1;Primera Infancia;1;0 a 4;1257
2015;19;Tunjuelito;Mujeres;1;1;Primera Infancia;1;0 a 4;1226
2015;19;Tunjuelito;Mujeres;2;1;Primera Infancia;1;0 a 4;1142
2015;19;Tunjuelito;Mujeres;3;1;Primera Infancia;1;0 a 4;1132
2015;19;Tunjuelito;Mujeres;4;1;Primera Infancia;1;0 a 4;1128
2015;19;Tunjuelito;Mujeres;5;1;Primera Infancia;2;5 a 9;1101
2015;19;Tunjuelito;Mujeres;6;2;Infancia;2;5 a 9;1132
2015;19;Tunjuelito;Mujeres;7;2;Infancia;2;5 a 9;1133
2015;19;Tunjuelito;Mujeres;8;2;Infancia;2;5 a 9;1170
2015;19;Tunjuelito;Mujeres;9;2;Infancia;2;5 a 9;1206
2015;19;Tunjuelito;Mujeres;10;2;Infancia;3;10 a 14;1211
2015;19;Tunjuelito;Mujeres;11;2;Infancia;3;10 a 14;1216
2015;19;Tunjuelito;Mujeres;12;3;Adolescencia;3;10 a 14;1275
2015;19;Tunjuelito;Mujeres;13;3;Adolescencia;3;10 a 14;1279
2015;19;Tunjuelito;Mujeres;14;3;Adolescencia;3;10 a 14;1315
2015;19;Tunjuelito;Mujeres;15;3;Adolescencia;4;15 a 19;1351
2015;19;Tunjuelito;Mujeres;16;3;Adolescencia;4;15 a 19;1424
2015;19;Tunjuelito;Mujeres;17;3;Adolescencia;4;15 a 19;1444
2015;19;Tunjuelito;Mujeres;18;4;Juventud;4;15 a 19;1516
2015;19;Tunjuelito;Mujeres;19;4;Juventud;4;15 a 19;1545
2015;19;Tunjuelito;Mujeres;20;4;Juventud;5;20 a 24;1575
2015;19;Tunjuelito;Mujeres;21;4;Juventud;5;20 a 24;1579
2015;19;Tunjuelito;Mujeres;22;4;Juventud;5;20 a 24;1624
2015;19;Tunjuelito;Mujeres;23;4;Juventud;5;20 a 24;1572
2015;19;Tunjuelito;Mujeres;24;4;Juventud;5;20 a 24;1619
2015;19;Tunjuelito;Mujeres;25;4;Juventud;6;25 a 29;1579
2015;19;Tunjuelito;Mujeres;26;4;Juventud;6;25 a 29;1519
2015;19;Tunjuelito;Mujeres;27;4;Juventud;6;25 a 29;1492
2015;19;Tunjuelito;Mujeres;28;4;Juventud;6;25 a 29;1492
2015;19;Tunjuelito;Mujeres;29;5;Adultez;6;25 a 29;1441
2015;19;Tunjuelito;Mujeres;30;5;Adultez;7;30 a 34;1450
2015;19;Tunjuelito;Mujeres;31;5;Adultez;7;30 a 34;1466
2015;19;Tunjuelito;Mujeres;32;5;Adultez;7;30 a 34;1466
2015;19;Tunjuelito;Mujeres;33;5;Adultez;7;30 a 34;1403
2015;19;Tunjuelito;Mujeres;34;5;Adultez;7;30 a 34;1381
2015;19;Tunjuelito;Mujeres;35;5;Adultez;8;35 a 39;1336
2015;19;Tunjuelito;Mujeres;36;5;Adultez;8;35 a 39;1298
2015;19;Tunjuelito;Mujeres;37;5;Adultez;8;35 a 39;1248
2015;19;Tunjuelito;Mujeres;38;5;Adultez;8;35 a 39;1258
2015;19;Tunjuelito;Mujeres;39;5;Adultez;8;35 a 39;1212
2015;19;Tunjuelito;Mujeres;40;5;Adultez;9;40 a 44;1178
2015;19;Tunjuelito;Mujeres;41;5;Adultez;9;40 a 44;1118
2015;19;Tunjuelito;Mujeres;42;5;Adultez;9;40 a 44;1131
2015;19;Tunjuelito;Mujeres;43;5;Adultez;9;40 a 44;1124
2015;19;Tunjuelito;Mujeres;44;5;Adultez;9;40 a 44;1121
2015;19;Tunjuelito;Mujeres;45;5;Adultez;10;45 a 49;1135
2015;19;Tunjuelito;Mujeres;46;5;Adultez;10;45 a 49;1188
2015;19;Tunjuelito;Mujeres;47;5;Adultez;10;45 a 49;1164
2015;19;Tunjuelito;Mujeres;48;5;Adultez;10;45 a 49;1190
2015;19;Tunjuelito;Mujeres;49;5;Adultez;10;45 a 49;1153
2015;19;Tunjuelito;Mujeres;50;5;Adultez;11;50 a 54;1155
2015;19;Tunjuelito;Mujeres;51;5;Adultez;11;50 a 54;1165
2015;19;Tunjuelito;Mujeres;52;5;Adultez;11;50 a 54;1109
2015;19;Tunjuelito;Mujeres;53;5;Adultez;11;50 a 54;1091
2015;19;Tunjuelito;Mujeres;54;5;Adultez;11;50 a 54;1037
2015;19;Tunjuelito;Mujeres;55;5;Adultez;12;55 a 59;990
2015;19;Tunjuelito;Mujeres;56;5;Adultez;12;55 a 59;997
2015;19;Tunjuelito;Mujeres;57;5;Adultez;12;55 a 59;907
2015;19;Tunjuelito;Mujeres;58;5;Adultez;12;55 a 59;920
2015;19;Tunjuelito;Mujeres;59;5;Adultez;12;55 a 59;828
2015;19;Tunjuelito;Mujeres;60;6;Vejez;13;60 a 64;787
2015;19;Tunjuelito;Mujeres;61;6;Vejez;13;60 a 64;757
2015;19;Tunjuelito;Mujeres;62;6;Vejez;13;60 a 64;739
2015;19;Tunjuelito;Mujeres;63;6;Vejez;13;60 a 64;662
2015;19;Tunjuelito;Mujeres;64;6;Vejez;13;60 a 64;631
2015;19;Tunjuelito;Mujeres;65;6;Vejez;14;65 a 69;569
2015;19;Tunjuelito;Mujeres;66;6;Vejez;14;65 a 69;556
2015;19;Tunjuelito;Mujeres;67;6;Vejez;14;65 a 69;498
2015;19;Tunjuelito;Mujeres;68;6;Vejez;14;65 a 69;486
2015;19;Tunjuelito;Mujeres;69;6;Vejez;14;65 a 69;440
2015;19;Tunjuelito;Mujeres;70;6;Vejez;15;70 a 74;435
2015;19;Tunjuelito;Mujeres;71;6;Vejez;15;70 a 74;412
2015;19;Tunjuelito;Mujeres;72;6;Vejez;15;70 a 74;390
2015;19;Tunjuelito;Mujeres;73;6;Vejez;15;70 a 74;341
2015;19;Tunjuelito;Mujeres;74;6;Vejez;15;70 a 74;334
2015;19;Tunjuelito;Mujeres;75;6;Vejez;16;75 a 79;299
2015;19;Tunjuelito;Mujeres;76;6;Vejez;16;75 a 79;282
2015;19;Tunjuelito;Mujeres;77;6;Vejez;16;75 a 79;255
2015;19;Tunjuelito;Mujeres;78;6;Vejez;16;75 a 79;222
2015;19;Tunjuelito;Mujeres;79;6;Vejez;16;75 a 79;226
2015;19;Tunjuelito;Mujeres;80;6;Vejez;17;80 a 84;202
2015;19;Tunjuelito;Mujeres;81;6;Vejez;17;80 a 84;192
2015;19;Tunjuelito;Mujeres;82;6;Vejez;17;80 a 84;171
2015;19;Tunjuelito;Mujeres;83;6;Vejez;17;80 a 84;158
2015;19;Tunjuelito;Mujeres;84;6;Vejez;17;80 a 84;139
2015;19;Tunjuelito;Mujeres;85;6;Vejez;18;85 o más;927
2015;20;Rafael Uribe;Hombres;0;1;Primera Infancia;1;0 a 4;3387
2015;20;Rafael Uribe;Hombres;1;1;Primera Infancia;1;0 a 4;3325
2015;20;Rafael Uribe;Hombres;2;1;Primera Infancia;1;0 a 4;3221
2015;20;Rafael Uribe;Hombres;3;1;Primera Infancia;1;0 a 4;3193
2015;20;Rafael Uribe;Hombres;4;1;Primera Infancia;1;0 a 4;3188
2015;20;Rafael Uribe;Hombres;5;1;Primera Infancia;2;5 a 9;3233
2015;20;Rafael Uribe;Hombres;6;2;Infancia;2;5 a 9;3234
2015;20;Rafael Uribe;Hombres;7;2;Infancia;2;5 a 9;3316
2015;20;Rafael Uribe;Hombres;8;2;Infancia;2;5 a 9;3339
2015;20;Rafael Uribe;Hombres;9;2;Infancia;2;5 a 9;3407
2015;20;Rafael Uribe;Hombres;10;2;Infancia;3;10 a 14;3442
2015;20;Rafael Uribe;Hombres;11;2;Infancia;3;10 a 14;3476
2015;20;Rafael Uribe;Hombres;12;3;Adolescencia;3;10 a 14;3590
2015;20;Rafael Uribe;Hombres;13;3;Adolescencia;3;10 a 14;3591
2015;20;Rafael Uribe;Hombres;14;3;Adolescencia;3;10 a 14;3739
2015;20;Rafael Uribe;Hombres;15;3;Adolescencia;4;15 a 19;3883
2015;20;Rafael Uribe;Hombres;16;3;Adolescencia;4;15 a 19;4018
2015;20;Rafael Uribe;Hombres;17;3;Adolescencia;4;15 a 19;4148
2015;20;Rafael Uribe;Hombres;18;4;Juventud;4;15 a 19;4165
2015;20;Rafael Uribe;Hombres;19;4;Juventud;4;15 a 19;4209
2015;20;Rafael Uribe;Hombres;20;4;Juventud;5;20 a 24;4061
2015;20;Rafael Uribe;Hombres;21;4;Juventud;5;20 a 24;4070
2015;20;Rafael Uribe;Hombres;22;4;Juventud;5;20 a 24;4023
2015;20;Rafael Uribe;Hombres;23;4;Juventud;5;20 a 24;3912
2015;20;Rafael Uribe;Hombres;24;4;Juventud;5;20 a 24;3895
2015;20;Rafael Uribe;Hombres;25;4;Juventud;6;25 a 29;3748
2015;20;Rafael Uribe;Hombres;26;4;Juventud;6;25 a 29;3691
2015;20;Rafael Uribe;Hombres;27;4;Juventud;6;25 a 29;3575
2015;20;Rafael Uribe;Hombres;28;4;Juventud;6;25 a 29;3465
2015;20;Rafael Uribe;Hombres;29;5;Adultez;6;25 a 29;3368
2015;20;Rafael Uribe;Hombres;30;5;Adultez;7;30 a 34;3327
2015;20;Rafael Uribe;Hombres;31;5;Adultez;7;30 a 34;3255
2015;20;Rafael Uribe;Hombres;32;5;Adultez;7;30 a 34;3229
2015;20;Rafael Uribe;Hombres;33;5;Adultez;7;30 a 34;3147
2015;20;Rafael Uribe;Hombres;34;5;Adultez;7;30 a 34;3075
2015;20;Rafael Uribe;Hombres;35;5;Adultez;8;35 a 39;3051
2015;20;Rafael Uribe;Hombres;36;5;Adultez;8;35 a 39;2932
2015;20;Rafael Uribe;Hombres;37;5;Adultez;8;35 a 39;2822
2015;20;Rafael Uribe;Hombres;38;5;Adultez;8;35 a 39;2708
2015;20;Rafael Uribe;Hombres;39;5;Adultez;8;35 a 39;2623
2015;20;Rafael Uribe;Hombres;40;5;Adultez;9;40 a 44;2532
2015;20;Rafael Uribe;Hombres;41;5;Adultez;9;40 a 44;2457
2015;20;Rafael Uribe;Hombres;42;5;Adultez;9;40 a 44;2402
2015;20;Rafael Uribe;Hombres;43;5;Adultez;9;40 a 44;2375
2015;20;Rafael Uribe;Hombres;44;5;Adultez;9;40 a 44;2332
2015;20;Rafael Uribe;Hombres;45;5;Adultez;10;45 a 49;2353
2015;20;Rafael Uribe;Hombres;46;5;Adultez;10;45 a 49;2316
2015;20;Rafael Uribe;Hombres;47;5;Adultez;10;45 a 49;2327
2015;20;Rafael Uribe;Hombres;48;5;Adultez;10;45 a 49;2282
2015;20;Rafael Uribe;Hombres;49;5;Adultez;10;45 a 49;2287
2015;20;Rafael Uribe;Hombres;50;5;Adultez;11;50 a 54;2224
2015;20;Rafael Uribe;Hombres;51;5;Adultez;11;50 a 54;2177
2015;20;Rafael Uribe;Hombres;52;5;Adultez;11;50 a 54;2125
2015;20;Rafael Uribe;Hombres;53;5;Adultez;11;50 a 54;2040
2015;20;Rafael Uribe;Hombres;54;5;Adultez;11;50 a 54;1931
2015;20;Rafael Uribe;Hombres;55;5;Adultez;12;55 a 59;1894
2015;20;Rafael Uribe;Hombres;56;5;Adultez;12;55 a 59;1761
2015;20;Rafael Uribe;Hombres;57;5;Adultez;12;55 a 59;1650
2015;20;Rafael Uribe;Hombres;58;5;Adultez;12;55 a 59;1552
2015;20;Rafael Uribe;Hombres;59;5;Adultez;12;55 a 59;1444
2015;20;Rafael Uribe;Hombres;60;6;Vejez;13;60 a 64;1347
2015;20;Rafael Uribe;Hombres;61;6;Vejez;13;60 a 64;1251
2015;20;Rafael Uribe;Hombres;62;6;Vejez;13;60 a 64;1163
2015;20;Rafael Uribe;Hombres;63;6;Vejez;13;60 a 64;1111
2015;20;Rafael Uribe;Hombres;64;6;Vejez;13;60 a 64;1057
2015;20;Rafael Uribe;Hombres;65;6;Vejez;14;65 a 69;998
2015;20;Rafael Uribe;Hombres;66;6;Vejez;14;65 a 69;929
2015;20;Rafael Uribe;Hombres;67;6;Vejez;14;65 a 69;865
2015;20;Rafael Uribe;Hombres;68;6;Vejez;14;65 a 69;810
2015;20;Rafael Uribe;Hombres;69;6;Vejez;14;65 a 69;710
2015;20;Rafael Uribe;Hombres;70;6;Vejez;15;70 a 74;693
2015;20;Rafael Uribe;Hombres;71;6;Vejez;15;70 a 74;606
2015;20;Rafael Uribe;Hombres;72;6;Vejez;15;70 a 74;558
2015;20;Rafael Uribe;Hombres;73;6;Vejez;15;70 a 74;500
2015;20;Rafael Uribe;Hombres;74;6;Vejez;15;70 a 74;459
2015;20;Rafael Uribe;Hombres;75;6;Vejez;16;75 a 79;423
2015;20;Rafael Uribe;Hombres;76;6;Vejez;16;75 a 79;378
2015;20;Rafael Uribe;Hombres;77;6;Vejez;16;75 a 79;360
2015;20;Rafael Uribe;Hombres;78;6;Vejez;16;75 a 79;314
2015;20;Rafael Uribe;Hombres;79;6;Vejez;16;75 a 79;264
2015;20;Rafael Uribe;Hombres;80;6;Vejez;17;80 a 84;242
2015;20;Rafael Uribe;Hombres;81;6;Vejez;17;80 a 84;213
2015;20;Rafael Uribe;Hombres;82;6;Vejez;17;80 a 84;188
2015;20;Rafael Uribe;Hombres;83;6;Vejez;17;80 a 84;166
2015;20;Rafael Uribe;Hombres;84;6;Vejez;17;80 a 84;139
2015;20;Rafael Uribe;Hombres;85;6;Vejez;18;85 o más;769
2015;20;Rafael Uribe;Mujeres;0;1;Primera Infancia;1;0 a 4;3168
2015;20;Rafael Uribe;Mujeres;1;1;Primera Infancia;1;0 a 4;3144
2015;20;Rafael Uribe;Mujeres;2;1;Primera Infancia;1;0 a 4;2984
2015;20;Rafael Uribe;Mujeres;3;1;Primera Infancia;1;0 a 4;3006
2015;20;Rafael Uribe;Mujeres;4;1;Primera Infancia;1;0 a 4;2961
2015;20;Rafael Uribe;Mujeres;5;1;Primera Infancia;2;5 a 9;3028
2015;20;Rafael Uribe;Mujeres;6;2;Infancia;2;5 a 9;3019
2015;20;Rafael Uribe;Mujeres;7;2;Infancia;2;5 a 9;3067
2015;20;Rafael Uribe;Mujeres;8;2;Infancia;2;5 a 9;3164
2015;20;Rafael Uribe;Mujeres;9;2;Infancia;2;5 a 9;3180
2015;20;Rafael Uribe;Mujeres;10;2;Infancia;3;10 a 14;3275
2015;20;Rafael Uribe;Mujeres;11;2;Infancia;3;10 a 14;3298
2015;20;Rafael Uribe;Mujeres;12;3;Adolescencia;3;10 a 14;3434
2015;20;Rafael Uribe;Mujeres;13;3;Adolescencia;3;10 a 14;3449
2015;20;Rafael Uribe;Mujeres;14;3;Adolescencia;3;10 a 14;3543
2015;20;Rafael Uribe;Mujeres;15;3;Adolescencia;4;15 a 19;3714
2015;20;Rafael Uribe;Mujeres;16;3;Adolescencia;4;15 a 19;3858
2015;20;Rafael Uribe;Mujeres;17;3;Adolescencia;4;15 a 19;3911
2015;20;Rafael Uribe;Mujeres;18;4;Juventud;4;15 a 19;4050
2015;20;Rafael Uribe;Mujeres;19;4;Juventud;4;15 a 19;4013
2015;20;Rafael Uribe;Mujeres;20;4;Juventud;5;20 a 24;4070
2015;20;Rafael Uribe;Mujeres;21;4;Juventud;5;20 a 24;4007
2015;20;Rafael Uribe;Mujeres;22;4;Juventud;5;20 a 24;3957
2015;20;Rafael Uribe;Mujeres;23;4;Juventud;5;20 a 24;3863
2015;20;Rafael Uribe;Mujeres;24;4;Juventud;5;20 a 24;3759
2015;20;Rafael Uribe;Mujeres;25;4;Juventud;6;25 a 29;3614
2015;20;Rafael Uribe;Mujeres;26;4;Juventud;6;25 a 29;3569
2015;20;Rafael Uribe;Mujeres;27;4;Juventud;6;25 a 29;3428
2015;20;Rafael Uribe;Mujeres;28;4;Juventud;6;25 a 29;3299
2015;20;Rafael Uribe;Mujeres;29;5;Adultez;6;25 a 29;3282
2015;20;Rafael Uribe;Mujeres;30;5;Adultez;7;30 a 34;3228
2015;20;Rafael Uribe;Mujeres;31;5;Adultez;7;30 a 34;3263
2015;20;Rafael Uribe;Mujeres;32;5;Adultez;7;30 a 34;3228
2015;20;Rafael Uribe;Mujeres;33;5;Adultez;7;30 a 34;3182
2015;20;Rafael Uribe;Mujeres;34;5;Adultez;7;30 a 34;3147
2015;20;Rafael Uribe;Mujeres;35;5;Adultez;8;35 a 39;3080
2015;20;Rafael Uribe;Mujeres;36;5;Adultez;8;35 a 39;3014
2015;20;Rafael Uribe;Mujeres;37;5;Adultez;8;35 a 39;2896
2015;20;Rafael Uribe;Mujeres;38;5;Adultez;8;35 a 39;2831
2015;20;Rafael Uribe;Mujeres;39;5;Adultez;8;35 a 39;2754
2015;20;Rafael Uribe;Mujeres;40;5;Adultez;9;40 a 44;2661
2015;20;Rafael Uribe;Mujeres;41;5;Adultez;9;40 a 44;2611
2015;20;Rafael Uribe;Mujeres;42;5;Adultez;9;40 a 44;2619
2015;20;Rafael Uribe;Mujeres;43;5;Adultez;9;40 a 44;2604
2015;20;Rafael Uribe;Mujeres;44;5;Adultez;9;40 a 44;2568
2015;20;Rafael Uribe;Mujeres;45;5;Adultez;10;45 a 49;2552
2015;20;Rafael Uribe;Mujeres;46;5;Adultez;10;45 a 49;2584
2015;20;Rafael Uribe;Mujeres;47;5;Adultez;10;45 a 49;2598
2015;20;Rafael Uribe;Mujeres;48;5;Adultez;10;45 a 49;2584
2015;20;Rafael Uribe;Mujeres;49;5;Adultez;10;45 a 49;2576
2015;20;Rafael Uribe;Mujeres;50;5;Adultez;11;50 a 54;2553
2015;20;Rafael Uribe;Mujeres;51;5;Adultez;11;50 a 54;2500
2015;20;Rafael Uribe;Mujeres;52;5;Adultez;11;50 a 54;2428
2015;20;Rafael Uribe;Mujeres;53;5;Adultez;11;50 a 54;2377
2015;20;Rafael Uribe;Mujeres;54;5;Adultez;11;50 a 54;2209
2015;20;Rafael Uribe;Mujeres;55;5;Adultez;12;55 a 59;2146
2015;20;Rafael Uribe;Mujeres;56;5;Adultez;12;55 a 59;2009
2015;20;Rafael Uribe;Mujeres;57;5;Adultez;12;55 a 59;1912
2015;20;Rafael Uribe;Mujeres;58;5;Adultez;12;55 a 59;1793
2015;20;Rafael Uribe;Mujeres;59;5;Adultez;12;55 a 59;1690
2015;20;Rafael Uribe;Mujeres;60;6;Vejez;13;60 a 64;1580
2015;20;Rafael Uribe;Mujeres;61;6;Vejez;13;60 a 64;1476
2015;20;Rafael Uribe;Mujeres;62;6;Vejez;13;60 a 64;1415
2015;20;Rafael Uribe;Mujeres;63;6;Vejez;13;60 a 64;1327
2015;20;Rafael Uribe;Mujeres;64;6;Vejez;13;60 a 64;1273
2015;20;Rafael Uribe;Mujeres;65;6;Vejez;14;65 a 69;1168
2015;20;Rafael Uribe;Mujeres;66;6;Vejez;14;65 a 69;1146
2015;20;Rafael Uribe;Mujeres;67;6;Vejez;14;65 a 69;1049
2015;20;Rafael Uribe;Mujeres;68;6;Vejez;14;65 a 69;992
2015;20;Rafael Uribe;Mujeres;69;6;Vejez;14;65 a 69;887
2015;20;Rafael Uribe;Mujeres;70;6;Vejez;15;70 a 74;825
2015;20;Rafael Uribe;Mujeres;71;6;Vejez;15;70 a 74;760
2015;20;Rafael Uribe;Mujeres;72;6;Vejez;15;70 a 74;678
2015;20;Rafael Uribe;Mujeres;73;6;Vejez;15;70 a 74;610
2015;20;Rafael Uribe;Mujeres;74;6;Vejez;15;70 a 74;572
2015;20;Rafael Uribe;Mujeres;75;6;Vejez;16;75 a 79;526
2015;20;Rafael Uribe;Mujeres;76;6;Vejez;16;75 a 79;476
2015;20;Rafael Uribe;Mujeres;77;6;Vejez;16;75 a 79;447
2015;20;Rafael Uribe;Mujeres;78;6;Vejez;16;75 a 79;399
2015;20;Rafael Uribe;Mujeres;79;6;Vejez;16;75 a 79;355
2015;20;Rafael Uribe;Mujeres;80;6;Vejez;17;80 a 84;323
2015;20;Rafael Uribe;Mujeres;81;6;Vejez;17;80 a 84;294
2015;20;Rafael Uribe;Mujeres;82;6;Vejez;17;80 a 84;252
2015;20;Rafael Uribe;Mujeres;83;6;Vejez;17;80 a 84;235
2015;20;Rafael Uribe;Mujeres;84;6;Vejez;17;80 a 84;225
2015;20;Rafael Uribe;Mujeres;85;6;Vejez;18;85 o más;1133
2015;21;San Cristóbal;Hombres;0;1;Primera Infancia;1;0 a 4;2224
2015;21;San Cristóbal;Hombres;1;1;Primera Infancia;1;0 a 4;2312
2015;21;San Cristóbal;Hombres;2;1;Primera Infancia;1;0 a 4;2263
2015;21;San Cristóbal;Hombres;3;1;Primera Infancia;1;0 a 4;2236
2015;21;San Cristóbal;Hombres;4;1;Primera Infancia;1;0 a 4;2214
2015;21;San Cristóbal;Hombres;5;1;Primera Infancia;2;5 a 9;2206
2015;21;San Cristóbal;Hombres;6;2;Infancia;2;5 a 9;2235
2015;21;San Cristóbal;Hombres;7;2;Infancia;2;5 a 9;2245
2015;21;San Cristóbal;Hombres;8;2;Infancia;2;5 a 9;2287
2015;21;San Cristóbal;Hombres;9;2;Infancia;2;5 a 9;2316
2015;21;San Cristóbal;Hombres;10;2;Infancia;3;10 a 14;2409
2015;21;San Cristóbal;Hombres;11;2;Infancia;3;10 a 14;2428
2015;21;San Cristóbal;Hombres;12;3;Adolescencia;3;10 a 14;2517
2015;21;San Cristóbal;Hombres;13;3;Adolescencia;3;10 a 14;2584
2015;21;San Cristóbal;Hombres;14;3;Adolescencia;3;10 a 14;2647
2015;21;San Cristóbal;Hombres;15;3;Adolescencia;4;15 a 19;2795
2015;21;San Cristóbal;Hombres;16;3;Adolescencia;4;15 a 19;2899
2015;21;San Cristóbal;Hombres;17;3;Adolescencia;4;15 a 19;2979
2015;21;San Cristóbal;Hombres;18;4;Juventud;4;15 a 19;2995
2015;21;San Cristóbal;Hombres;19;4;Juventud;4;15 a 19;2951
2015;21;San Cristóbal;Hombres;20;4;Juventud;5;20 a 24;2972
2015;21;San Cristóbal;Hombres;21;4;Juventud;5;20 a 24;2862
2015;21;San Cristóbal;Hombres;22;4;Juventud;5;20 a 24;2869
2015;21;San Cristóbal;Hombres;23;4;Juventud;5;20 a 24;2806
